Name,Train_test,SMILES,Solvent,Type,N,sol_PCA1,sol_PCA2,sol_PCA3,sol_PCA4,sol_PCA5,N_HOMO,N_LUMO,N_DM,N_EB,N_EA_H,N_EA_nonH,N_TCA,N_BAD,N_fukui,N_fukui_Li,N_fukui_charge,N_HOMO_PM6,N_LUMO_PM6,N_DM_PM6,N_EB_PM6,N_EA_H_PM6,N_EA_nonH_PM6
molecule_802,Test,CC(C)(C)[C@H]1CCN2C(=N1)Sc3ccccc23,dichloromethane,N-SP2,12.95,-0.7,-6.5,-1.3,1.3,2,-0.24619,0.01563,3.2283,-0.64154,0.24429,0.37435,246.9619827,129.6478926,-0.1590673,-0.129561,-0.236408,-0.29998,-0.00275,4.0139,-0.540183,0.179919,0.279314
molecule_806,Train,CCCC(C)=C,dichloromethane,C-Pi,0.84,-0.7,-6.5,-1.3,1.3,2,-0.29871,0.06131,0.5772,-0.65565,0.22778,-0.02411,203.5368927,70.96576542,-0.259689357,-0.263937,-0.117645,-0.35361,0.05407,0.9876,-0.516581,0.16491,0.179952
molecule_807,Train,CC([O-])=S,acetonitrile,S-Nucleophile,21.2,-4.7,-4.7,-3.3,-0.3,4.3,-0.03773,0.25371,3.1984,-0.70948,0.21005,0.35788,48.74903658,73.12355487,-0.659494273,-0.659805,-0.586964,-0.13474,0.20744,5.259,-0.942377,0.175107,0.684057
molecule_808,Test,CCOC([S-])=S,acetonitrile,S-Nucleophile,19.3,-4.7,-4.7,-3.3,-0.3,4.3,-0.05356,0.19895,6.1983,-0.64488,0.20962,0.02643,118.7656067,83.84462213,-0.461281354,-0.341366,-0.435087,-0.15696,0.15449,8.4861,-0.765803,0.162153,0.5799
molecule_809,Train,CC(C)OC([S-])=S,acetonitrile,S-Nucleophile,18.27,-4.7,-4.7,-3.3,-0.3,4.3,-0.05665,0.19393,6.8526,-0.65965,0.24232,0.10818,120.2780082,84.1071701,-0.44528262,-0.336431,-0.420179,-0.15588,0.15481,9.1322,-0.769646,0.191041,0.591705
molecule_81,Train,CN(CC1)CCN1C2=CCCCC2,dichloromethane,C-Pi,12.51,-0.7,-6.5,-1.3,1.3,2,-0.24545,0.07152,0.7439,-0.58243,0.23532,0.19469,148.1273292,99.55198714,-0.154075004,-0.156175,-0.090024,-0.30244,0.05476,1.0293,-0.346071,0.156912,0.180278
molecule_810,Train,CN(C)C([S-])=S,acetonitrile,S-Nucleophile,20.93,-4.7,-4.7,-3.3,-0.3,4.3,-0.04385,0.21212,6.3077,-0.5231,0.20967,-0.06223,121.4751644,85.16046401,-0.368272986,-0.369011,-0.465968,-0.14272,0.17125,9.1312,-0.778035,0.162492,0.485246
molecule_811,Train,[S-]C(=S)N1CCCC1,acetonitrile,S-Nucleophile,22.4,-4.7,-4.7,-3.3,-0.3,4.3,-0.0474,0.20163,8.8905,-0.5317,0.234,-0.05126,119.6213329,84.83138759,-0.36420663,-0.364827,-0.4665,-0.14592,0.17021,12.063,-0.780408,0.15134,0.493879
molecule_812,Train,[S-]C(=S)N1CCCCC1,acetonitrile,S-Nucleophile,23.84,-4.7,-4.7,-3.3,-0.3,4.3,-0.05177,0.19314,8.313,-0.54232,0.25577,-0.0676,115.5725041,85.95206316,-0.349916641,-0.350218,-0.43819,-0.1436,0.1637,12.4897,-0.770825,0.182042,0.502044
molecule_813,Train,CN1CCN(CC1)C([S-])=S,acetonitrile,S-Nucleophile,23.61,-4.7,-4.7,-3.3,-0.3,4.3,-0.05401,0.1872,9.6286,-0.58921,0.25903,-0.06957,114.4879032,85.91953845,-0.348418251,-0.348733,-0.438549,-0.14826,0.15984,13.2073,-0.765912,0.193775,0.501302
molecule_814,Train,[S-]C(=S)N1CCOCC1,acetonitrile,S-Nucleophile,21.72,-4.7,-4.7,-3.3,-0.3,4.3,-0.0567,0.19144,7.1764,-0.63641,0.25806,-0.06695,114.2387441,85.87543486,-0.35182698,-0.352144,-0.437931,-0.15222,0.1535,10.1054,-0.758562,0.194649,0.500338
molecule_82,Train,C/C=C\N1CCOCC1,dichloromethane,C-Pi,12.26,-0.7,-6.5,-1.3,1.3,2,-0.24187,0.07352,0.4566,-0.66823,0.23451,0.01445,206.2664481,93.23633775,-0.176683588,-0.178674,-0.097362,-0.30314,0.04506,0.9,-0.447471,0.153124,-0.007032
molecule_83,Train,C/C=C/N1CCOCC1,dichloromethane,C-Pi,12.06,-0.7,-6.5,-1.3,1.3,2,-0.24703,0.07603,0.6296,-0.64373,0.23257,0.01247,153.8045211,95.17082449,-0.171243685,-0.172933,-0.091894,-0.30511,0.04524,1.1923,-0.447333,0.153733,-0.007085
molecule_837,Train,C1CCN(CC1)C2=CCCCC2,acetonitrile,C-Pi,14.02,-4.7,-4.7,-3.3,-0.3,4.3,-0.2462,0.07032,0.5791,-0.57226,0.23428,0.19284,137.0298898,92.31749556,-0.155092353,-0.149113,-0.086778,-0.29907,0.05685,1.0308,-0.349581,0.157486,0.18455
molecule_838,Train,C[Si](C)(C)OC1=CCCO1,acetonitrile,C-Pi,12.34,-4.7,-4.7,-3.3,-0.3,4.3,-0.2494,0.07907,1.8054,-1.20476,0.25427,2.00412,209.0592284,96.38561623,-0.224531883,-0.226459,-0.144026,-0.31852,0.03539,1.8701,-0.640077,0.19413,0.593071
molecule_839,Train,C[Si](C)(C)OC1=CCCCO1,acetonitrile,C-Pi,10.52,-4.7,-4.7,-3.3,-0.3,4.3,-0.25223,0.08074,1.6039,-1.20381,0.25675,1.99881,211.2367482,94.55439765,-0.219461182,-0.221125,-0.12715,-0.3187,0.03646,1.8761,-0.637905,0.190295,0.580435
molecule_84,Test,CN(CC1)CC=C1N2CCOCC2,dichloromethane,C-Pi,12.03,-0.7,-6.5,-1.3,1.3,2,-0.24873,0.06929,0.956,-0.61433,0.24044,0.2001,213.665409,94.20148954,-0.149723956,-0.1531,-0.093026,-0.30868,0.04463,2.0663,-0.448279,0.176542,0.200301
molecule_840,Train,COC(O[Si](C)(C)C)=C(C)C,acetonitrile,C-Pi,9.11,-4.7,-4.7,-3.3,-0.3,4.3,-0.25886,0.07629,1.1028,-1.20867,0.25918,2.00303,196.8617964,94.91562672,-0.171045572,-0.17199,-0.042616,-0.30638,0.04251,2.149,-0.636555,0.177068,0.542958
molecule_841,Test,NN,acetonitrile,N-SP3,16.45,-4.7,-4.7,-3.3,-0.3,4.3,-0.305,0.09414,2.0582,-0.68875,0.35436,-0.68875,208.5725401,70.6199201,-0.285484235,-0.286887,-0.217036,-0.32745,0.09976,0.0037,-0.420482,0.210274,-0.420482
molecule_843,Train,CNN(C)C,acetonitrile,N-SP3,12.43,-4.7,-4.7,-3.3,-0.3,4.3,-0.27943,0.09073,1.2685,-0.53226,0.33681,-0.38307,210.6130472,96.54411232,-0.261732551,-0.164331,-0.153821,-0.32121,0.08792,1.949,-0.392904,0.195593,-0.156947
molecule_844,Train,CN(C)N,acetonitrile,N-SP3,22.41,-4.7,-4.7,-3.3,-0.3,4.3,-0.27725,0.08654,1.5863,-0.6863,0.36193,-0.37657,112.6660415,62.0553017,-0.292209028,-0.206025,-0.206354,-0.32835,0.09009,2.3029,-0.431677,0.218769,-0.143784
molecule_846,Train,Cc1oc(cc1)B2OC(C)(C)C(C)(C)O2,acetonitrile,C-B,2.9,-4.7,-4.7,-3.3,-0.3,4.3,-0.26779,0.02619,1.1601,-0.78362,0.24342,1.16518,253.6556128,134.789994,-0.168202295,-0.167058,-0.044217,-0.32167,0.01992,2.4743,-0.539532,0.184657,0.405747
molecule_847,Train,CN1CCOB(OCC1)c2oc(C)cc2,acetonitrile,C-B,6.38,-4.7,-4.7,-3.3,-0.3,4.3,-0.25046,0.06074,5.5978,-0.8243,0.24206,1.22093,243.3159664,104.2389587,-0.156133559,-0.156241,-0.043419,-0.30281,0.03091,8.0459,-0.492309,0.203601,0.248859
molecule_848,Test,CN1CC(=O)OB(OC(=O)C1)c2oc(C)cc2,acetonitrile,C-B,1.84,-4.7,-4.7,-3.3,-0.3,4.3,-0.28375,-0.0084,4.1671,-0.78594,0.24998,1.20284,249.7569286,120.8172019,-0.130104922,-0.065065,-0.05482,-0.33641,-0.023,4.2474,-0.536094,0.197494,0.639687
molecule_849,Train,Cc1oc(cc1)[B-](F)(F)F,acetonitrile,C-B,7.66,-4.7,-4.7,-3.3,-0.3,4.3,-0.11121,0.20622,7.0225,-0.66932,0.23292,1.28279,225.0237893,108.3365783,-0.165976423,-0.16529,-0.030388,-0.18158,0.17347,7.87,-0.467958,0.170123,0.447173
molecule_85,Train,C1(/C=C/N2CCOCC2)=CC=CC=C1,dichloromethane,C-Pi,10.76,-0.7,-6.5,-1.3,1.3,2,-0.23753,0.01231,1.1958,-0.61354,0.23561,0.05683,224.5970656,83.28315868,-0.11902981,-0.119561,-0.101955,-0.30306,0.00702,0.8873,-0.44274,0.166269,0.122789
molecule_850,Test,Cc1oc(cc1)[B-](c2oc(C)cc2)(c3oc(C)cc3)c4oc(C)cc4,acetonitrile,C-B,9.09,-4.7,-4.7,-3.3,-0.3,4.3,-0.11337,0.1869,0.6782,-0.66545,0.23137,0.29474,240.8301954,170.1706184,-0.078677195,-0.061981,-0.019439,-0.18367,0.16041,1.1346,-0.472744,0.173984,0.291611
molecule_851,Train,Cc1oc(cc1)[B-]23OCC(C)(CO2)CO3,acetonitrile,C-B,12.55,-4.7,-4.7,-3.3,-0.3,4.3,-0.11273,0.20535,0.8068,-0.8321,0.22972,1.16886,249.8046961,127.9344593,-0.125034072,-0.124455,-0.014832,-0.1684,0.18397,3.1358,-0.553962,0.166938,0.319201
molecule_852,Train,[BH3-][C+]1N(C=CN1c2c(cccc2C(C)C)C(C)C)c3c(cccc3C(C)C)C(C)C,dichloromethane,H-Donor,9.55,-0.7,-6.5,-1.3,1.3,2,-0.28485,0.01441,5.1931,-0.63117,0.2538,0.38488,239.4279476,138.2139856,-0.117155637,-0.035096,-0.111437,-0.33103,-0.00136,4.8773,-1.05495,0.192388,0.396419
molecule_853,Train,[BH3-][C+]1N(C)C=CN1C,dichloromethane,H-Donor,11.88,-0.7,-6.5,-1.3,1.3,2,-0.28214,0.05024,6.4235,-0.43507,0.24841,0.38046,112.6955327,68.02389013,-0.137086402,-0.134094,-0.110261,-0.34066,0.00917,5.8329,-1.030045,0.207917,0.347544
molecule_854,Train,[n-]1ccnc1,dimethylsulfoxide,N-SP2-anion,21.09,-7.2,4,-4,2.6,0.6,-0.04722,0.31093,1.0617,-0.64095,0.16151,0.12962,141.7531156,58.55784165,-0.18746285,-0.10389,-0.348755,-0.12463,0.25798,1.4047,-0.438857,0.123532,-0.066175
molecule_855,Train,Cc1[n-]ccn1,dimethylsulfoxide,N-SP2-anion,21.03,-7.2,4,-4,2.6,0.6,-0.04425,0.27261,0.9692,-0.64941,0.20141,0.31986,157.6041615,82.54827615,-0.173178263,-0.096673,-0.343702,-0.11825,0.2577,1.367,-0.469735,0.139239,0.139945
molecule_856,Train,Cc1c[n-]cn1,dimethylsulfoxide,N-SP2-anion,21.29,-7.2,4,-4,2.6,0.6,-0.04589,0.26116,2.9436,-0.64654,0.19495,0.13927,141.6167955,58.61673795,-0.175311398,-0.10404,-0.348644,-0.11931,0.25806,3.92,-0.474458,0.135286,0.014232
molecule_857,Train,Cc1[n-]cc(C)n1,dimethylsulfoxide,N-SP2-anion,20.69,-7.2,4,-4,2.6,0.6,-0.04334,0.25988,1.2726,-0.65067,0.20643,0.32952,162.3964583,84.84685695,-0.164196359,-0.095201,-0.342401,-0.11345,0.25785,1.7297,-0.50516,0.141069,0.143384
molecule_858,Train,[O-][N+](=O)c1c[n-]cn1,dimethylsulfoxide,N-SP2-anion,14.81,-7.2,4,-4,2.6,0.6,-0.10463,0.14696,0.6598,-0.60817,0.19844,0.52327,141.6310836,58.65778236,-0.174109157,-0.095203,-0.311119,-0.18985,0.12847,1.2144,-0.60744,0.154284,0.897647
molecule_859,Train,O=Cc1[n-]ccn1,dimethylsulfoxide,N-SP2-anion,16.06,-7.2,4,-4,2.6,0.6,-0.08164,0.18667,1.9699,-0.62379,0.17158,0.38629,164.6974121,86.18931544,-0.163578856,-0.077646,-0.30316,-0.15608,0.16204,2.6335,-0.576077,0.133552,0.436756
molecule_86,Train,C=C(C1=CC=CC=C1)N2CCOCC2,dichloromethane,C-Pi,9.96,-0.7,-6.5,-1.3,1.3,2,-0.25033,0.00775,0.702,-0.61893,0.24042,0.1774,180.0633998,81.56905725,-0.180063694,-0.182535,-0.146836,-0.31485,0.00299,0.9528,-0.520454,0.174961,0.212808
molecule_860,Test,O=Cc1c[n-]cn1,dimethylsulfoxide,N-SP2-anion,16.4,-7.2,4,-4,2.6,0.6,-0.08801,0.1845,1.9334,-0.6267,0.17626,0.39097,141.7514243,58.57100589,-0.163893399,-0.10151,-0.322819,-0.16129,0.15899,2.9338,-0.579873,0.139587,0.442386
molecule_861,Train,[n-]1cnc2ccccc12,dimethylsulfoxide,N-SP2-anion,19.13,-7.2,4,-4,2.6,0.6,-0.08271,0.19104,3.0691,-0.63998,0.20489,0.21607,151.8967042,78.71008383,-0.133067332,-0.07581,-0.332025,-0.1495,0.16117,4.0681,-0.494198,0.130591,0.059343
molecule_862,Test,[n-]1nnc2ccccc12,dimethylsulfoxide,N-SP2-anion,16.29,-7.2,4,-4,2.6,0.6,-0.09546,0.16994,5.835,-0.3959,0.20927,0.0672,155.0884054,79.98130085,-0.170205254,-0.169698,-0.262366,-0.16628,0.14623,7.2696,-0.343277,0.131886,-0.03262
molecule_863,Train,[n-]1cnc2ncncc12,dimethylsulfoxide,N-SP2-anion,15.03,-7.2,4,-4,2.6,0.6,-0.10954,0.16868,1.5006,-0.63615,0.18375,0.36276,147.6508088,67.69869025,-0.167610872,-0.107526,-0.319018,-0.17884,0.13396,2,-0.461323,0.151919,0.199464
molecule_864,Train,CN1C(=O)N(C)c2nc[n-]c2C1=O,dimethylsulfoxide,N-SP2-anion,14.78,-7.2,4,-4,2.6,0.6,-0.09286,0.18619,4.6277,-0.73493,0.23076,0.90723,173.9462142,101.7695997,-0.131769896,-0.060427,-0.314983,-0.17344,0.14306,5.0761,-0.63664,0.160533,0.699643
molecule_865,Train,Nc1ncnc2nc[n-]c12,dimethylsulfoxide,N-SP2-anion,18,-7.2,4,-4,2.6,0.6,-0.08537,0.19827,4.9154,-0.84968,0.40075,0.45066,147.8435713,67.75335993,-0.112685261,-0.080018,-0.320853,-0.16804,0.1422,4.7739,-0.558752,0.250521,0.388708
molecule_866,Train,O=C1NC(=O)C=C[N-]1,dimethylsulfoxide,N-SP2-anion,17.04,-7.2,4,-4,2.6,0.6,-0.08442,0.19515,1.83,-0.73039,0.39938,0.85553,144.9574597,74.49843099,-0.199604894,-0.168182,-0.315485,-0.181,0.15757,2.3399,-0.695954,0.27717,0.721701
molecule_867,Train,CC1=C[N-]C(=O)NC1=O,dimethylsulfoxide,N-SP2-anion,17.63,-7.2,4,-4,2.6,0.6,-0.07953,0.19442,3.5039,-0.73362,0.40043,0.85358,143.7167554,72.48539619,-0.160734966,-0.158253,-0.315854,-0.1693,0.15782,4.6199,-0.662449,0.277118,0.716281
molecule_868,Train,CN1C=CC(=O)[N-]C1=O,dimethylsulfoxide,N-SP2-anion,16.36,-7.2,4,-4,2.6,0.6,-0.1035,0.18474,8.1544,-0.75158,0.25098,0.85693,151.2630449,76.1033456,-0.173364166,-0.054204,-0.322251,-0.18589,0.1573,9.7876,-0.7098,0.18284,0.735663
molecule_87,Train,CN(/C=C/C(OCC)=O)C,dichloromethane,C-Pi,9.43,-0.7,-6.5,-1.3,1.3,2,-0.25474,0.03377,3.747,-0.66613,0.23325,0.84783,242.6014279,119.1879967,-0.202711834,-0.204294,-0.134859,-0.31581,0.01683,5.1798,-0.607235,0.205278,0.70291
molecule_875,Test,NC1=Nc2nc[n-]c2C(=O)N1,water,N-SP2-anion,11.63,-17.1,-8.8,5.6,0.1,0.6,-0.07133,0.18626,8.5965,-0.87971,0.40315,0.69721,142.145844,75.39842525,-0.124682852,-0.068248,-0.321804,-0.16093,0.15002,8.3162,-0.60843,0.280092,0.699574
molecule_876,Train,Cn1cnc2C(=O)[N-]C(=Nc12)N,water,N-SP2-anion,10.77,-17.1,-8.8,5.6,0.1,0.6,-0.07554,0.19788,8.8329,-0.86032,0.37467,0.67202,161.6437033,89.7808275,-0.163895399,-0.052338,-0.254851,-0.16294,0.15406,9.8515,-0.71056,0.242894,0.706986
molecule_877,Test,NC1=Nc2n(cnc2C(=O)[N-]1)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,water,N-SP2-anion,12.09,-17.1,-8.8,5.6,0.1,0.6,-0.09563,0.14689,13.3718,-0.8573,0.47656,0.67484,162.2038803,90.17534317,-0.158234061,-0.049483,-0.245503,-0.18641,0.12102,12.9685,-0.694402,0.324097,0.707685
molecule_88,Train,O=C(/C=C/N1CCOCC1)OCC,dichloromethane,C-Pi,8.52,-0.7,-6.5,-1.3,1.3,2,-0.26235,0.02324,2.1211,-0.66132,0.23724,0.8495,163.2626113,118.5477651,-0.192584044,-0.194111,-0.127165,-0.33081,-0.00123,2.216,-0.569461,0.203098,0.693916
molecule_881,Train,CC(=O)NC(=C)c1ccccc1,acetonitrile,C-Pi,5.73,-4.7,-4.7,-3.3,-0.3,4.3,-0.27312,0.00136,3.1523,-0.72437,0.40961,0.74166,211.0614384,76.8795985,-0.170474011,-0.172842,-0.117356,-0.33946,0.01239,3.0284,-0.626181,0.27378,0.655326
molecule_882,Train,CC(=O)NC(=C)c1ccc(C)cc1,acetonitrile,C-Pi,6.57,-4.7,-4.7,-3.3,-0.3,4.3,-0.26624,0.00409,2.8449,-0.72478,0.40886,0.74165,211.2365584,76.84859837,-0.154091625,-0.15627,-0.119629,-0.33036,0.01582,2.2819,-0.626758,0.273222,0.655917
molecule_883,Train,COc1ccc(cc1)C(=C)NC(C)=O,acetonitrile,C-Pi,7.06,-4.7,-4.7,-3.3,-0.3,4.3,-0.25485,0.00921,3.3468,-0.72637,0.408,0.74165,107.7431734,75.82455146,-0.12522552,-0.127064,-0.122942,-0.31818,0.01403,2.1705,-0.626928,0.273569,0.658149
molecule_884,Train,CC(=O)NC(=C)c1ccc(Cl)cc1,acetonitrile,C-Pi,5.6,-4.7,-4.7,-3.3,-0.3,4.3,-0.27413,-0.00686,4.6551,-0.72642,0.40981,0.7421,108.6119918,77.33352778,-0.152681558,-0.154764,-0.116294,-0.34232,-0.00221,5.0627,-0.625464,0.275311,0.656028
molecule_885,Train,Clc1ccc(cc1)C(=C)NC(=O)Oc2ccccc2,acetonitrile,C-Pi,6.21,-4.7,-4.7,-3.3,-0.3,4.3,-0.27957,-0.01148,3.1643,-0.71214,0.4291,1.02033,209.7896173,77.19761323,-0.142894473,-0.144209,-0.110946,-0.34443,-0.01547,2.9419,-0.499516,0.298472,0.725436
molecule_886,Train,C=C(NC(=O)c1ccccc1)c2ccccc2,acetonitrile,C-Pi,5.44,-4.7,-4.7,-3.3,-0.3,4.3,-0.27398,-0.01729,3.076,-0.69971,0.41594,0.74065,115.9466757,83.56249828,-0.170573139,-0.172915,-0.115728,-0.33853,-0.01501,3.2013,-0.520652,0.278453,0.604701
molecule_887,Train,CC(=O)NC(=C)c1ccc2ccccc2c1,acetonitrile,C-Pi,6.28,-4.7,-4.7,-3.3,-0.3,4.3,-0.25906,-0.01552,3.2148,-0.72579,0.409,0.74197,108.4072299,77.26899558,-0.093015093,-0.094122,-0.118622,-0.32123,-0.01116,3.1072,-0.625801,0.27412,0.65514
molecule_888,Train,CC(=O)NC1=CCCc2ccccc12,acetonitrile,C-Pi,4.91,-4.7,-4.7,-3.3,-0.3,4.3,-0.26151,-0.00073,3.4178,-0.72314,0.40926,0.74054,197.1094801,94.53552878,-0.133621566,-0.135107,-0.05764,-0.31822,-0.0007,3.6049,-0.625015,0.273223,0.65196
molecule_889,Train,CC(=O)NC1=CCCCC1,acetonitrile,C-Pi,5.64,-4.7,-4.7,-3.3,-0.3,4.3,-0.26363,0.04208,3.0071,-0.72252,0.40425,0.74036,158.6599077,96.49571677,-0.179799583,-0.181794,-0.085681,-0.32008,0.02409,3.0301,-0.623723,0.271719,0.653933
molecule_89,Train,C1=CCC=CC1,dichloromethane,H-Donor,0.09,-0.7,-6.5,-1.3,1.3,2,-0.28479,0.05452,0.0001,-0.4925,0.23908,-0.21195,109.6757216,45.81311106,-0.104600237,-0.071336,0.041214,-0.3351,0.05015,0.0001,-0.259662,0.147219,-0.151908
molecule_890,Train,CC(=O)NC1=CCCC1,acetonitrile,C-Pi,7.06,-4.7,-4.7,-3.3,-0.3,4.3,-0.26085,0.04248,3.0896,-0.72561,0.40648,0.74335,224.9137047,85.44444525,-0.186406384,-0.188501,-0.093112,-0.31899,0.02128,3.0697,-0.622755,0.273809,0.652735
molecule_891,Train,CC(=O)NC(=C)C(C)(C)C,acetonitrile,C-Pi,4.61,-4.7,-4.7,-3.3,-0.3,4.3,-0.27517,0.04107,3.934,-0.72167,0.40692,0.74764,191.0101853,91.44437089,-0.223368316,-0.226404,-0.127428,-0.32994,0.03018,4.7153,-0.6264,0.269936,0.650942
molecule_90,Train,C1(C=CC=C2)=C2CC=CC1,dichloromethane,H-Donor,-0.07,-0.7,-6.5,-1.3,1.3,2,-0.28261,0.02587,0.2611,-0.47466,0.24383,-0.03822,130.7671869,62.24659695,-0.08616898,-0.051778,0.042749,-0.32826,0.01666,0.5475,-0.283768,0.156135,0.028187
molecule_91,Train,[H]C1([H])C2=C(C=CC=C2)CC3=C1C=CC=C3,dichloromethane,H-Donor,-0.86,-0.7,-6.5,-1.3,1.3,2,-0.29007,0.01958,0.3699,-0.45823,0.25072,-0.03088,160.7529069,65.84897407,-0.067601009,-0.046998,0.045556,-0.33112,0.01307,0.5796,-0.306712,0.166009,0.026361
molecule_913,Train,CN(C)C(=N)N(C)C,dichloromethane,N-SP2,13.58,-0.7,-6.5,-1.3,1.3,2,-0.2725,0.08449,2.5909,-0.78182,0.34825,0.68507,140.0252094,117.855598,-0.206532057,-0.212034,-0.319895,-0.32789,0.04504,2.2058,-0.60275,0.240181,0.432117
molecule_914,Train,CN(C)C(=NCc1ccccc1)N(C)C,dichloromethane,N-SP2,14.36,-0.7,-6.5,-1.3,1.3,2,-0.26499,0.0379,3.3643,-0.64119,0.24627,0.71403,210.1073295,123.4265154,-0.168054529,-0.178716,-0.255625,-0.32737,0.02108,2.8989,-0.421539,0.167507,0.39325
molecule_915,Train,CN1CCN(C)C1=N,dichloromethane,N-SP2,12.46,-0.7,-6.5,-1.3,1.3,2,-0.26594,0.08972,3.1717,-0.8064,0.34885,0.68892,139.5915034,119.1094957,-0.242058405,-0.107222,-0.339504,-0.32784,0.04716,3.4614,-0.566842,0.246868,0.424675
molecule_916,Train,CN1CCN(C)C1=NCc2ccccc2,dichloromethane,N-SP2,14,-0.7,-6.5,-1.3,1.3,2,-0.26275,0.03803,3.7828,-0.6548,0.24599,0.72312,213.5961098,128.7665294,-0.160059723,-0.192302,-0.262309,-0.3214,0.02283,3.3087,-0.437165,0.180891,0.390082
molecule_917,Test,C1CN2CCN=C2N1,dichloromethane,N-SP2,14.44,-0.7,-6.5,-1.3,1.3,2,-0.24396,0.08722,3.5073,-0.70399,0.42423,0.68218,152.6194336,77.17017784,-0.225660917,-0.227666,-0.315685,-0.30491,0.04334,4.5864,-0.517057,0.298457,0.487071
molecule_918,Train,C1CN=C2NCCN2C1,dichloromethane,N-SP2,16.15,-0.7,-6.5,-1.3,1.3,2,-0.25653,0.08586,2.9735,-0.70562,0.41332,0.68268,233.416323,85.10422704,-0.221668924,-0.22387,-0.292224,-0.32094,0.05021,3.7462,-0.459207,0.259035,0.403218
molecule_919,Train,CN1CCCN2CCCN=C12,dichloromethane,N-SP2,14.43,-0.7,-6.5,-1.3,1.3,2,-0.24992,0.0716,2.733,-0.65314,0.24328,0.69709,234.003698,127.4192717,-0.130879866,-0.090707,-0.273985,-0.30778,0.05198,3.5471,-0.52094,0.181044,0.435759
molecule_92,Train,C/C=C/C([H])([H])/C=C/C,dichloromethane,H-Donor,-0.74,-0.7,-6.5,-1.3,1.3,2,-0.29174,0.04652,0.0914,-0.65388,0.23113,-0.20957,138.9716501,68.37023915,-0.130617118,-0.037159,0.039524,-0.34484,0.0488,0.048,-0.467643,0.157301,-0.125769
molecule_920,Train,C1CNC2=NCCCN2C1,dichloromethane,N-SP2,16.16,-0.7,-6.5,-1.3,1.3,2,-0.25002,0.07312,2.9228,-0.70963,0.41321,0.68908,220.3565947,92.52643347,-0.215441738,-0.217576,-0.292242,-0.31147,0.05126,4.0687,-0.525423,0.265216,0.439496
molecule_921,Train,C1CN=C2CCCN2C1,dichloromethane,N-SP2,15.5,-0.7,-6.5,-1.3,1.3,2,-0.25869,0.075,2.8847,-0.59175,0.24926,0.4977,231.9964428,85.22565203,-0.194290774,-0.195934,-0.27129,-0.31865,0.05123,3.1419,-0.438357,0.168103,0.328957
molecule_922,Train,N1(CCCC1)/C=C/C2=CC=CC=C2,acetonitrile,C-Pi,13.87,-4.7,-4.7,-3.3,-0.3,4.3,-0.22012,0.01945,3.5388,-0.5201,0.23562,0.07107,240.8664752,96.63602817,-0.128178002,-0.129357,-0.110633,-0.29668,0.01193,2.9248,-0.371663,0.166439,0.132419
molecule_924,Test,C[Si](C)(C)OC([C@@H]1CCCN1C=Cc2ccccc2)(c3ccccc3)c4ccccc4,acetonitrile,C-Pi,10.56,-4.7,-4.7,-3.3,-0.3,4.3,-0.2243,0.01456,2.8505,-1.21255,0.25685,1.99969,219.6069614,112.4962548,-0.128686449,-0.129369,-0.105344,-0.28347,0.0003,4.6822,-0.63275,0.178213,0.503213
molecule_925,Train,CN1C(=O)[C@H](Cc2ccccc2)N(C=Cc3ccccc3)C1(C)C,acetonitrile,C-Pi,7.2,-4.7,-4.7,-3.3,-0.3,4.3,-0.24041,0.00635,4.0179,-0.6559,0.25278,0.76797,224.8060438,107.6715075,-0.112822035,-0.113576,-0.089133,-0.30687,0.00453,4.3905,-0.588268,0.184508,0.554255
molecule_926,Train,CN1C(=O)[C@H](Cc2ccccc2)N(C=Cc3ccccc3)C14CCCC4,acetonitrile,C-Pi,7.92,-4.7,-4.7,-3.3,-0.3,4.3,-0.23676,0.00634,4.099,-0.65204,0.25251,0.7695,224.1182698,100.5819478,-0.113276371,-0.113972,-0.091153,-0.30503,0.00535,4.467,-0.524503,0.181196,0.555244
molecule_927,Train,CN1[C@H](N(C=Cc2ccccc2)[C@@H](Cc3ccccc3)C1=O)C(C)(C)C,acetonitrile,C-Pi,5.8,-4.7,-4.7,-3.3,-0.3,4.3,-0.2372,0.00766,3.8071,-0.64818,0.25699,0.76488,234.5244603,99.3049009,-0.114440358,-0.114867,-0.093619,-0.30972,0.00272,4.1508,-0.53819,0.182167,0.546445
molecule_93,Test,CCCC1C=CCC1,dichloromethane,C-Pi,-0.88,-0.7,-6.5,-1.3,1.3,2,-0.29359,0.05801,0.1708,-0.62985,0.23134,-0.20812,140.8737299,66.68221557,-0.19903968,-0.028724,-0.02386,-0.34719,0.05225,0.4396,-0.465389,0.147443,-0.05508
molecule_938,Train,Cc1cc(C)c(N2C=CN(C2=Cc3ccccc3)c4c(C)cc(C)cc4C)c(C)c1,dimethylsulfoxide,C-Pi,17.41,-7.2,4,-4,2.6,0.6,-0.19271,0.01814,2.7557,-0.65312,0.24969,0.45496,211.2485006,127.8450628,-0.150877854,-0.152357,-0.145524,-0.26968,0.00812,2.9849,-0.543358,0.195813,0.378178
