Name,Train_test,SMILES,Solvent,Type,N,sol_PCA1,sol_PCA2,sol_PCA3,sol_PCA4,sol_PCA5,NS_HOMO,NS_LUMO,NS_DM,NS_EB,NS_EA_H,NS_EA_nonH,NS_DeltaG,N_TCA,N_BAD,N_fukui,N_fukui_Li,N_fukui_charge,NS_HOMO_PM6,NS_LUMO_PM6,NS_DM_PM6,NS_EB_PM6,NS_EA_H_PM6,NS_EA_nonH_PM6,NS_DeltaG_PM6
molecule_797,Train,C1CN=C2Sc3ccccc3N2C1,dichloromethane,N-SP2,13.86,-0.7,-6.5,-1.3,1.3,2,-0.24955,0.01408,4.5958,-0.60452,0.24875,0.36084,-0.007116,158.3872728,86.84679271,-0.166764765,-0.135762,-0.257934,-0.31314,-0.0164,5.7576,-0.450715,0.178832,0.283204,-0.009527
molecule_798,Train,C1CN2C(=N[C@H]1c3ccccc3)Sc4ccccc24,dichloromethane,N-SP2,13.45,-0.7,-6.5,-1.3,1.3,2,-0.25228,0.01229,4.8003,-0.61716,0.25231,0.37497,-0.007952,224.8266425,115.398426,-0.157309215,-0.129605,-0.242077,-0.31513,-0.01792,5.7282,-0.463857,0.179235,0.289467,-0.011064
molecule_799,Train,CC(C)[C@@H]1CN2C(=N[C@H]1c3ccccc3)Sc4ccccc24,dichloromethane,N-SP2,14.96,-0.7,-6.5,-1.3,1.3,2,-0.25118,0.01241,4.7761,-0.64383,0.2494,0.37343,-0.00819,225.9350124,107.1140338,-0.153343355,-0.130763,-0.247753,-0.31452,-0.0179,5.8617,-0.506876,0.17912,0.284541,-0.011374
molecule_80,Train,CN1C2=C(C=CC=C2)C=C1C,dichloromethane,C-Pi,6.54,-0.7,-6.5,-1.3,1.3,2,-0.25142,0.01642,3.7417,-0.67639,0.24708,0.20914,-0.005962,230.0436571,89.71832113,-0.137887565,-0.140215,-0.108387,-0.31135,-0.00069,4.3258,-0.509718,0.184519,0.193825,-0.006951
molecule_800,Train,C1CN2C(=N[C@@H]1C(c3ccccc3)c4ccccc4)Sc5ccccc25,dichloromethane,N-SP2,15.3,-0.7,-6.5,-1.3,1.3,2,-0.25167,0.01226,4.877,-0.61981,0.25733,0.3762,-0.010615,258.2191746,143.4994677,-0.156144664,-0.13203,-0.243376,-0.31513,-0.01719,5.6141,-0.473716,0.179233,0.290501,-0.012643
molecule_801,Train,CC(C)[C@H]1CCN2C(=N1)Sc3ccccc23,dichloromethane,N-SP2,16.5,-0.7,-6.5,-1.3,1.3,2,-0.24964,0.01381,4.473,-0.645,0.24986,0.37354,-0.006435,245.740867,127.6835979,-0.160698748,-0.130688,-0.239754,-0.31144,-0.0149,5.3533,-0.495095,0.178583,0.280746,-0.00894
molecule_802,Test,CC(C)(C)[C@H]1CCN2C(=N1)Sc3ccccc23,dichloromethane,N-SP2,12.95,-0.7,-6.5,-1.3,1.3,2,-0.24946,0.01385,4.4108,-0.64238,0.25087,0.37569,-0.00648,246.9619827,129.6478926,-0.1590673,-0.129561,-0.236408,-0.31106,-0.01463,5.3341,-0.542409,0.178502,0.280518,-0.008882
molecule_806,Train,CCCC(C)=C,dichloromethane,C-Pi,0.84,-0.7,-6.5,-1.3,1.3,2,-0.30157,0.05847,0.7639,-0.65975,0.23101,-0.02217,-0.001416,203.5368927,70.96576542,-0.259689357,-0.263937,-0.117645,-0.36077,0.04655,1.2622,-0.528462,0.171668,0.194414,-0.002267
molecule_807,Train,CC([O-])=S,acetonitrile,S-Nucleophile,21.2,-4.7,-4.7,-3.3,-0.3,4.3,-0.22266,0.07884,4.4733,-0.71524,0.22789,0.37399,-0.096071,48.74903658,73.12355487,-0.659494273,-0.659805,-0.586964,-0.33755,0.01972,7.2756,-1.074828,0.206275,0.711235,-0.109059
molecule_808,Test,CCOC([S-])=S,acetonitrile,S-Nucleophile,19.3,-4.7,-4.7,-3.3,-0.3,4.3,-0.22314,0.03395,8.3814,-0.65239,0.22678,0.05353,-0.092015,118.7656067,83.84462213,-0.461281354,-0.341366,-0.435087,-0.34404,-0.02085,11.1297,-0.78564,0.181585,0.580001,-0.108872
molecule_809,Train,CC(C)OC([S-])=S,acetonitrile,S-Nucleophile,18.27,-4.7,-4.7,-3.3,-0.3,4.3,-0.22247,0.03314,9.4903,-0.6619,0.22912,0.10644,-0.090742,120.2780082,84.1071701,-0.44528262,-0.336431,-0.420179,-0.34221,-0.01912,13.0354,-0.80093,0.185176,0.599271,-0.111269
molecule_81,Train,CN(CC1)CCN1C2=CCCCC2,dichloromethane,C-Pi,12.51,-0.7,-6.5,-1.3,1.3,2,-0.2483,0.06894,1.044,-0.59,0.23691,0.1936,-0.003344,148.1273292,99.55198714,-0.154075004,-0.156175,-0.090024,-0.32131,0.04207,0.9026,-0.367137,0.154699,0.162278,-0.008067
molecule_810,Train,CN(C)C([S-])=S,acetonitrile,S-Nucleophile,20.93,-4.7,-4.7,-3.3,-0.3,4.3,-0.20989,0.05132,9.0524,-0.49764,0.21447,-0.0389,-0.094039,121.4751644,85.16046401,-0.368272986,-0.369011,-0.465968,-0.33237,-0.00391,13.6555,-0.855803,0.1783,0.396091,-0.12079
molecule_811,Train,[S-]C(=S)N1CCCC1,acetonitrile,S-Nucleophile,22.4,-4.7,-4.7,-3.3,-0.3,4.3,-0.21131,0.05006,12.3149,-0.50578,0.2359,-0.02494,-0.09459,119.6213329,84.83138759,-0.36420663,-0.364827,-0.4665,-0.33468,-0.00412,17.0732,-0.857983,0.160158,0.409904,-0.120011
molecule_812,Train,[S-]C(=S)N1CCCCC1,acetonitrile,S-Nucleophile,23.84,-4.7,-4.7,-3.3,-0.3,4.3,-0.20895,0.04668,12.5387,-0.51197,0.24817,-0.03132,-0.091893,115.5725041,85.95206316,-0.349916641,-0.350218,-0.43819,-0.33028,-0.00567,18.1362,-0.862853,0.169837,0.418513,-0.119528
molecule_813,Train,CN1CCN(CC1)C([S-])=S,acetonitrile,S-Nucleophile,23.61,-4.7,-4.7,-3.3,-0.3,4.3,-0.21003,0.04592,13.9341,-0.59253,0.25213,-0.03395,-0.091707,114.4879032,85.91953845,-0.348418251,-0.348733,-0.438549,-0.33169,-0.00772,18.8477,-0.854103,0.181423,0.423191,-0.118918
molecule_814,Train,[S-]C(=S)N1CCOCC1,acetonitrile,S-Nucleophile,21.72,-4.7,-4.7,-3.3,-0.3,4.3,-0.21202,0.04388,10.7027,-0.6338,0.25468,-0.0346,-0.090332,114.2387441,85.87543486,-0.35182698,-0.352144,-0.437931,-0.33274,-0.00954,15.2013,-0.846104,0.189497,0.428422,-0.114099
molecule_82,Train,C/C=C\N1CCOCC1,dichloromethane,C-Pi,12.26,-0.7,-6.5,-1.3,1.3,2,-0.24392,0.07084,0.5079,-0.67252,0.23815,0.01016,-0.004811,206.2664481,93.23633775,-0.176683588,-0.178674,-0.097362,-0.31657,0.03724,1.4072,-0.484015,0.163531,-0.002595,-0.007739
molecule_83,Train,C/C=C/N1CCOCC1,dichloromethane,C-Pi,12.06,-0.7,-6.5,-1.3,1.3,2,-0.24924,0.07357,0.7693,-0.64754,0.23673,0.00694,-0.004419,153.8045211,95.17082449,-0.171243685,-0.172933,-0.091894,-0.31348,0.03829,1.4886,-0.480504,0.157612,-0.004892,-0.007112
molecule_837,Train,C1CCN(CC1)C2=CCCCC2,acetonitrile,C-Pi,14.02,-4.7,-4.7,-3.3,-0.3,4.3,-0.25062,0.06653,0.8137,-0.57667,0.23349,0.1899,-0.002621,137.0298898,92.31749556,-0.155092353,-0.149113,-0.086778,-0.31342,0.04394,1.3853,-0.3719,0.15504,0.174475,-0.006061
molecule_838,Train,C[Si](C)(C)OC1=CCCO1,acetonitrile,C-Pi,12.34,-4.7,-4.7,-3.3,-0.3,4.3,-0.2566,0.08359,2.509,-1.20814,0.2563,2.00274,-0.006537,209.0592284,96.38561623,-0.224531883,-0.226459,-0.144026,-0.33191,0.02398,1.9715,-0.647277,0.197535,0.585448,-0.007298
molecule_839,Train,C[Si](C)(C)OC1=CCCCO1,acetonitrile,C-Pi,10.52,-4.7,-4.7,-3.3,-0.3,4.3,-0.25926,0.08087,2.2515,-1.2068,0.25482,1.99732,-0.004651,211.2367482,94.55439765,-0.219461182,-0.221125,-0.12715,-0.33336,0.02299,2.1934,-0.642162,0.191951,0.567679,-0.004634
molecule_84,Test,CN(CC1)CC=C1N2CCOCC2,dichloromethane,C-Pi,12.03,-0.7,-6.5,-1.3,1.3,2,-0.24948,0.06798,1.1572,-0.62781,0.23876,0.20016,-0.00521,213.665409,94.20148954,-0.149723956,-0.1531,-0.093026,-0.32257,0.035,2.8063,-0.483086,0.168045,0.186145,-0.012284
molecule_840,Train,COC(O[Si](C)(C)C)=C(C)C,acetonitrile,C-Pi,9.11,-4.7,-4.7,-3.3,-0.3,4.3,-0.26412,0.07692,1.5571,-1.21142,0.25473,2.00349,-0.003308,196.8617964,94.91562672,-0.171045572,-0.17199,-0.042616,-0.32407,0.02746,2.5546,-0.64117,0.181488,0.533098,-0.007887
molecule_841,Test,NN,acetonitrile,N-SP3,16.45,-4.7,-4.7,-3.3,-0.3,4.3,-0.31015,0.10108,2.5496,-0.71036,0.36076,-0.71036,-0.007423,208.5725401,70.6199201,-0.285484235,-0.286887,-0.217036,-0.33614,0.09567,0.0021,-0.44502,0.222521,-0.44502,-0.007676
molecule_843,Train,CNN(C)C,acetonitrile,N-SP3,12.43,-4.7,-4.7,-3.3,-0.3,4.3,-0.28439,0.09416,1.7659,-0.54653,0.34932,-0.39507,-0.003856,210.6130472,96.54411232,-0.261732551,-0.164331,-0.153821,-0.34371,0.07901,2.7372,-0.398059,0.212078,-0.180185,-0.008544
molecule_844,Train,CN(C)N,acetonitrile,N-SP3,22.41,-4.7,-4.7,-3.3,-0.3,4.3,-0.28131,0.09129,2.1076,-0.70708,0.37133,-0.38927,-0.005197,112.6660415,62.0553017,-0.292209028,-0.206025,-0.206354,-0.34823,0.08199,3.2506,-0.45287,0.226015,-0.163594,-0.00886
molecule_846,Train,Cc1oc(cc1)B2OC(C)(C)C(C)(C)O2,acetonitrile,C-B,2.9,-4.7,-4.7,-3.3,-0.3,4.3,-0.27882,0.01479,1.6016,-0.79231,0.24943,1.1625,-0.007841,253.6556128,134.789994,-0.168202295,-0.167058,-0.044217,-0.34142,-0.00055,3.0944,-0.548887,0.192873,0.387575,-0.011965
molecule_847,Train,CN1CCOB(OCC1)c2oc(C)cc2,acetonitrile,C-B,6.38,-4.7,-4.7,-3.3,-0.3,4.3,-0.26247,0.05205,8.0267,-0.84832,0.24289,1.20438,-0.016145,243.3159664,104.2389587,-0.156133559,-0.156241,-0.043419,-0.32796,0.02404,11.1138,-0.54928,0.20056,0.214816,-0.029337
molecule_848,Test,CN1CC(=O)OB(OC(=O)C1)c2oc(C)cc2,acetonitrile,C-B,1.84,-4.7,-4.7,-3.3,-0.3,4.3,-0.28542,-0.01276,5.5551,-0.78557,0.25744,1.20335,-0.014616,249.7569286,120.8172019,-0.130104922,-0.065065,-0.05482,-0.34544,-0.02982,5.5379,-0.540264,0.213827,0.674107,-0.018506
molecule_849,Train,Cc1oc(cc1)[B-](F)(F)F,acetonitrile,C-B,7.66,-4.7,-4.7,-3.3,-0.3,4.3,-0.25176,0.07159,9.1247,-0.67807,0.2377,1.26903,-0.095244,225.0237893,108.3365783,-0.165976423,-0.16529,-0.030388,-0.32649,0.03228,10.1683,-0.504984,0.185145,0.406458,-0.096924
molecule_85,Train,C1(/C=C/N2CCOCC2)=CC=CC=C1,dichloromethane,C-Pi,10.76,-0.7,-6.5,-1.3,1.3,2,-0.23771,0.00648,1.7744,-0.62702,0.23965,0.06563,-0.007572,224.5970656,83.28315868,-0.11902981,-0.119561,-0.101955,-0.309,-0.0017,1.178,-0.476863,0.174361,0.127458,-0.008792
molecule_850,Test,Cc1oc(cc1)[B-](c2oc(C)cc2)(c3oc(C)cc3)c4oc(C)cc4,acetonitrile,C-B,9.09,-4.7,-4.7,-3.3,-0.3,4.3,-0.23624,0.06659,0.995,-0.67728,0.237,0.30289,-0.083432,240.8301954,170.1706184,-0.078677195,-0.061981,-0.019439,-0.31872,0.02963,1.4557,-0.503161,0.184125,0.283422,-0.091479
molecule_851,Train,Cc1oc(cc1)[B-]23OCC(C)(CO2)CO3,acetonitrile,C-B,12.55,-4.7,-4.7,-3.3,-0.3,4.3,-0.24716,0.07525,1.5268,-0.85583,0.23679,1.15657,-0.087073,249.8046961,127.9344593,-0.125034072,-0.124455,-0.014832,-0.32026,0.03689,3.628,-0.594568,0.182136,0.269063,-0.10713
molecule_852,Train,[BH3-][C+]1N(C=CN1c2c(cccc2C(C)C)C(C)C)c3c(cccc3C(C)C)C(C)C,dichloromethane,H-Donor,9.55,-0.7,-6.5,-1.3,1.3,2,-0.29574,0.0103,7.3789,-0.63399,0.26174,0.37807,-0.014856,239.4279476,138.2139856,-0.117155637,-0.035096,-0.111437,-0.34859,-0.01008,6.3364,-1.090764,0.202788,0.376162,-0.012614
molecule_853,Train,[BH3-][C+]1N(C)C=CN1C,dichloromethane,H-Donor,11.88,-0.7,-6.5,-1.3,1.3,2,-0.29019,0.04571,8.1086,-0.4275,0.25094,0.36312,-0.015729,112.6955327,68.02389013,-0.137086402,-0.134094,-0.110261,-0.35269,0.01201,7.2816,-1.06945,0.201969,0.296325,-0.015543
molecule_854,Train,[n-]1ccnc1,dimethylsulfoxide,N-SP2-anion,21.09,-7.2,4,-4,2.6,0.6,-0.2246,0.14983,1.4609,-0.66755,0.1865,0.122,-0.09509,141.7531156,58.55784165,-0.18746285,-0.10389,-0.348755,-0.30737,0.07693,1.7976,-0.49607,0.148128,-0.05414,-0.100679
molecule_855,Train,Cc1[n-]ccn1,dimethylsulfoxide,N-SP2-anion,21.03,-7.2,4,-4,2.6,0.6,-0.21533,0.13507,1.1683,-0.67383,0.21508,0.32459,-0.093073,157.6041615,82.54827615,-0.173178263,-0.096673,-0.343702,-0.2986,0.07766,1.4844,-0.541521,0.162282,0.176819,-0.100941
molecule_856,Train,Cc1c[n-]cn1,dimethylsulfoxide,N-SP2-anion,21.29,-7.2,4,-4,2.6,0.6,-0.2163,0.13088,3.8805,-0.67522,0.21537,0.12745,-0.093229,141.6167955,58.61673795,-0.175311398,-0.10404,-0.348644,-0.29865,0.07947,4.7673,-0.542027,0.157512,0.051823,-0.102674
molecule_857,Train,Cc1[n-]cc(C)n1,dimethylsulfoxide,N-SP2-anion,20.69,-7.2,4,-4,2.6,0.6,-0.20806,0.13113,1.7441,-0.68366,0.21641,0.33053,-0.091242,162.3964583,84.84685695,-0.164196359,-0.095201,-0.342401,-0.29089,0.08065,2.1584,-0.586379,0.162259,0.178848,-0.102676
molecule_858,Train,[O-][N+](=O)c1c[n-]cn1,dimethylsulfoxide,N-SP2-anion,14.81,-7.2,4,-4,2.6,0.6,-0.26029,-0.00926,1.0291,-0.62402,0.21601,0.52622,-0.083635,141.6310836,58.65778236,-0.174109157,-0.095203,-0.311119,-0.3473,-0.03055,2.2775,-0.6024,0.1772,0.90887,-0.089014
molecule_859,Train,O=Cc1[n-]ccn1,dimethylsulfoxide,N-SP2-anion,16.06,-7.2,4,-4,2.6,0.6,-0.24139,0.02536,2.7674,-0.64287,0.19729,0.38497,-0.088144,164.6974121,86.18931544,-0.163578856,-0.077646,-0.30316,-0.32102,-0.00371,3.5341,-0.61006,0.160359,0.446797,-0.096001
molecule_86,Train,C=C(C1=CC=CC=C1)N2CCOCC2,dichloromethane,C-Pi,9.96,-0.7,-6.5,-1.3,1.3,2,-0.25272,0.00433,0.8332,-0.63176,0.24314,0.17692,-0.005415,180.0633998,81.56905725,-0.180063694,-0.182535,-0.146836,-0.32311,-0.00166,1.2557,-0.536431,0.175908,0.216979,-0.007959
molecule_860,Test,O=Cc1c[n-]cn1,dimethylsulfoxide,N-SP2-anion,16.4,-7.2,4,-4,2.6,0.6,-0.24679,0.02772,2.8256,-0.64906,0.20142,0.39162,-0.088047,141.7514243,58.57100589,-0.163893399,-0.10151,-0.322819,-0.32665,-0.00142,4.0072,-0.628878,0.160838,0.456093,-0.098002
molecule_861,Train,[n-]1cnc2ccccc12,dimethylsulfoxide,N-SP2-anion,19.13,-7.2,4,-4,2.6,0.6,-0.23598,0.0417,4.5017,-0.6686,0.22244,0.20864,-0.085974,151.8967042,78.71008383,-0.133067332,-0.07581,-0.332025,-0.30933,0.00778,5.9637,-0.55287,0.153661,0.067649,-0.09396
molecule_862,Test,[n-]1nnc2ccccc12,dimethylsulfoxide,N-SP2-anion,16.29,-7.2,4,-4,2.6,0.6,-0.24774,0.02344,8.303,-0.41989,0.22962,0.05653,-0.088913,155.0884054,79.98130085,-0.170205254,-0.169698,-0.262366,-0.32443,-0.00343,10.2657,-0.387954,0.156825,-0.034669,-0.096205
molecule_863,Train,[n-]1cnc2ncncc12,dimethylsulfoxide,N-SP2-anion,15.03,-7.2,4,-4,2.6,0.6,-0.26192,0.01848,2.1597,-0.66678,0.20613,0.35653,-0.084243,147.6508088,67.69869025,-0.167610872,-0.107526,-0.319018,-0.33574,-0.01842,3.036,-0.53787,0.18079,0.204459,-0.092171
molecule_864,Train,CN1C(=O)N(C)c2nc[n-]c2C1=O,dimethylsulfoxide,N-SP2-anion,14.78,-7.2,4,-4,2.6,0.6,-0.23307,0.04651,6.1772,-0.73466,0.23777,0.91381,-0.082524,173.9462142,101.7695997,-0.131769896,-0.060427,-0.314983,-0.32064,0.00111,7.0195,-0.624725,0.175059,0.69388,-0.093818
molecule_865,Train,Nc1ncnc2nc[n-]c12,dimethylsulfoxide,N-SP2-anion,18,-7.2,4,-4,2.6,0.6,-0.23474,0.04836,6.6683,-0.83016,0.41485,0.45693,-0.090624,147.8435713,67.75335993,-0.112685261,-0.080018,-0.320853,-0.31946,-0.00745,7.0298,-0.593672,0.275192,0.421508,-0.098926
molecule_866,Train,O=C1NC(=O)C=C[N-]1,dimethylsulfoxide,N-SP2-anion,17.04,-7.2,4,-4,2.6,0.6,-0.23833,0.04333,2.7749,-0.76463,0.41892,0.85247,-0.087205,144.9574597,74.49843099,-0.199604894,-0.168182,-0.315485,-0.33874,0.00407,3.5385,-0.698019,0.296964,0.719887,-0.09241
molecule_867,Train,CC1=C[N-]C(=O)NC1=O,dimethylsulfoxide,N-SP2-anion,17.63,-7.2,4,-4,2.6,0.6,-0.22899,0.04614,5.0253,-0.77376,0.41886,0.84852,-0.086258,143.7167554,72.48539619,-0.160734966,-0.158253,-0.315854,-0.32391,0.00493,6.3931,-0.697861,0.295284,0.712126,-0.093269
molecule_868,Train,CN1C=CC(=O)[N-]C1=O,dimethylsulfoxide,N-SP2-anion,16.36,-7.2,4,-4,2.6,0.6,-0.2546,0.04264,11.2414,-0.78176,0.24202,0.85578,-0.095848,151.2630449,76.1033456,-0.173364166,-0.054204,-0.322251,-0.33993,0.0064,13.62,-0.802121,0.201484,0.724003,-0.1083
molecule_87,Train,CN(/C=C/C(OCC)=O)C,dichloromethane,C-Pi,9.43,-0.7,-6.5,-1.3,1.3,2,-0.25801,0.02505,4.9163,-0.70187,0.23761,0.84629,-0.009019,242.6014279,119.1879967,-0.202711834,-0.204294,-0.134859,-0.32542,0.00331,7.2578,-0.683212,0.210546,0.730981,-0.017778
molecule_875,Test,NC1=Nc2nc[n-]c2C(=O)N1,water,N-SP2-anion,11.63,-17.1,-8.8,5.6,0.1,0.6,-0.22169,0.05823,11.5523,-0.85462,0.43005,0.69302,-0.103653,142.145844,75.39842525,-0.124682852,-0.068248,-0.321804,-0.31937,-0.00147,11.2264,-0.636252,0.308553,0.683986,-0.111218
molecule_876,Train,Cn1cnc2C(=O)[N-]C(=Nc12)N,water,N-SP2-anion,10.77,-17.1,-8.8,5.6,0.1,0.6,-0.22455,0.06073,12.4515,-0.86049,0.39544,0.66506,-0.100936,161.6437033,89.7808275,-0.163895399,-0.052338,-0.254851,-0.31979,0.00393,14.3752,-0.770952,0.271025,0.701603,-0.114531
molecule_877,Test,NC1=Nc2n(cnc2C(=O)[N-]1)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,water,N-SP2-anion,12.09,-17.1,-8.8,5.6,0.1,0.6,-0.2292,0.0573,18.3844,-0.8581,0.49655,0.67137,-0.099441,162.2038803,90.17534317,-0.158234061,-0.049483,-0.245503,-0.32448,-0.00519,19.9557,-0.765634,0.347237,0.70581,-0.108932
molecule_88,Train,O=C(/C=C/N1CCOCC1)OCC,dichloromethane,C-Pi,8.52,-0.7,-6.5,-1.3,1.3,2,-0.26217,0.01844,2.9635,-0.69746,0.24229,0.84878,-0.009514,163.2626113,118.5477651,-0.192584044,-0.194111,-0.127165,-0.33151,-0.00516,4.244,-0.656174,0.210693,0.731533,-0.014989
molecule_881,Train,CC(=O)NC(=C)c1ccccc1,acetonitrile,C-Pi,5.73,-4.7,-4.7,-3.3,-0.3,4.3,-0.28006,-0.00597,4.3866,-0.72484,0.43191,0.75275,-0.012973,211.0614384,76.8795985,-0.170474011,-0.172842,-0.117356,-0.34765,-0.00784,4.4748,-0.628828,0.299678,0.681395,-0.011332
molecule_882,Train,CC(=O)NC(=C)c1ccc(C)cc1,acetonitrile,C-Pi,6.57,-4.7,-4.7,-3.3,-0.3,4.3,-0.2746,-0.00441,4.0305,-0.72358,0.43197,0.75252,-0.015766,211.2365584,76.84859837,-0.154091625,-0.15627,-0.119629,-0.34129,-0.00612,3.8313,-0.629449,0.299585,0.682603,-0.012873
molecule_883,Train,COc1ccc(cc1)C(=C)NC(C)=O,acetonitrile,C-Pi,7.06,-4.7,-4.7,-3.3,-0.3,4.3,-0.26417,0.0007,4.7979,-0.72487,0.43094,0.75258,-0.01307,107.7431734,75.82455146,-0.12522552,-0.127064,-0.122942,-0.33318,-0.0081,3.2361,-0.629576,0.299929,0.683359,-0.015619
molecule_884,Train,CC(=O)NC(=C)c1ccc(Cl)cc1,acetonitrile,C-Pi,5.6,-4.7,-4.7,-3.3,-0.3,4.3,-0.27977,-0.01223,6.0825,-0.72405,0.4332,0.7528,-0.012394,108.6119918,77.33352778,-0.152681558,-0.154764,-0.116294,-0.35088,-0.01507,6.7768,-0.629453,0.299469,0.681287,-0.010444
molecule_885,Train,Clc1ccc(cc1)C(=C)NC(=O)Oc2ccccc2,acetonitrile,C-Pi,6.21,-4.7,-4.7,-3.3,-0.3,4.3,-0.28299,-0.01484,4.3011,-0.70778,0.44632,1.02735,-0.012879,209.7896173,77.19761323,-0.142894473,-0.144209,-0.110946,-0.35049,-0.02313,4.3089,-0.554162,0.31512,0.738761,-0.008493
molecule_886,Train,C=C(NC(=O)c1ccccc1)c2ccccc2,acetonitrile,C-Pi,5.44,-4.7,-4.7,-3.3,-0.3,4.3,-0.28218,-0.02099,4.4511,-0.69245,0.43587,0.74821,-0.012546,115.9466757,83.56249828,-0.170573139,-0.172915,-0.115728,-0.34953,-0.01785,4.7057,-0.590993,0.301435,0.628097,-0.011655
molecule_887,Train,CC(=O)NC(=C)c1ccc2ccccc2c1,acetonitrile,C-Pi,6.28,-4.7,-4.7,-3.3,-0.3,4.3,-0.26758,-0.02459,4.4038,-0.72607,0.43165,0.75322,-0.01252,108.4072299,77.26899558,-0.093015093,-0.094122,-0.118622,-0.33583,-0.02725,4.3271,-0.629133,0.299886,0.682128,-0.012729
molecule_888,Train,CC(=O)NC1=CCCc2ccccc12,acetonitrile,C-Pi,4.91,-4.7,-4.7,-3.3,-0.3,4.3,-0.26892,-0.00719,4.7669,-0.72287,0.43167,0.75083,-0.013639,197.1094801,94.53552878,-0.133621566,-0.135107,-0.05764,-0.33294,-0.01404,5.1928,-0.643172,0.300834,0.676492,-0.016333
molecule_889,Train,CC(=O)NC1=CCCCC1,acetonitrile,C-Pi,5.64,-4.7,-4.7,-3.3,-0.3,4.3,-0.26703,0.03819,4.1392,-0.72353,0.42349,0.74765,-0.008023,158.6599077,96.49571677,-0.179799583,-0.181794,-0.085681,-0.3299,0.01407,4.3065,-0.630169,0.294626,0.673872,-0.01115
molecule_89,Train,C1=CCC=CC1,dichloromethane,H-Donor,0.09,-0.7,-6.5,-1.3,1.3,2,-0.28686,0.05146,0.0001,-0.49577,0.24298,-0.2183,-0.001966,109.6757216,45.81311106,-0.104600237,-0.071336,0.041214,-0.34024,0.04373,0.0001,-0.267493,0.152912,-0.159688,-0.002397
molecule_890,Train,CC(=O)NC1=CCCC1,acetonitrile,C-Pi,7.06,-4.7,-4.7,-3.3,-0.3,4.3,-0.26344,0.03884,4.1224,-0.72647,0.42667,0.75119,-0.006731,224.9137047,85.44444525,-0.186406384,-0.188501,-0.093112,-0.328,0.01118,4.2039,-0.627135,0.297069,0.67422,-0.010974
molecule_891,Train,CC(=O)NC(=C)C(C)(C)C,acetonitrile,C-Pi,4.61,-4.7,-4.7,-3.3,-0.3,4.3,-0.2817,0.03444,5.4187,-0.72575,0.42331,0.75666,-0.008948,191.0101853,91.44437089,-0.223368316,-0.226404,-0.127428,-0.34509,0.01357,6.4845,-0.629714,0.295238,0.671995,-0.007018
molecule_90,Train,C1(C=CC=C2)=C2CC=CC1,dichloromethane,H-Donor,-0.07,-0.7,-6.5,-1.3,1.3,2,-0.28555,0.02152,0.3361,-0.47786,0.24836,-0.04249,-0.003435,130.7671869,62.24659695,-0.08616898,-0.051778,0.042749,-0.33486,0.00875,0.606,-0.291002,0.162874,0.019873,-0.001763
molecule_91,Train,[H]C1([H])C2=C(C=CC=C2)CC3=C1C=CC=C3,dichloromethane,H-Donor,-0.86,-0.7,-6.5,-1.3,1.3,2,-0.29389,0.01569,0.5172,-0.46198,0.2561,-0.03467,-0.004899,160.7529069,65.84897407,-0.067601009,-0.046998,0.045556,-0.33745,0.00613,0.6546,-0.313402,0.173598,0.019133,-0.004851
molecule_913,Train,CN(C)C(=N)N(C)C,dichloromethane,N-SP2,13.58,-0.7,-6.5,-1.3,1.3,2,-0.27601,0.08613,3.456,-0.83012,0.3548,0.69312,-0.004588,140.0252094,117.855598,-0.206532057,-0.212034,-0.319895,-0.33892,0.03138,2.8818,-0.663651,0.250887,0.452552,-0.009927
molecule_914,Train,CN(C)C(=NCc1ccccc1)N(C)C,dichloromethane,N-SP2,14.36,-0.7,-6.5,-1.3,1.3,2,-0.26541,0.02662,4.398,-0.67015,0.24627,0.71926,-0.006725,210.1073295,123.4265154,-0.168054529,-0.178716,-0.255625,-0.33909,0.00708,3.8586,-0.476714,0.166714,0.417218,-0.010501
molecule_915,Train,CN1CCN(C)C1=N,dichloromethane,N-SP2,12.46,-0.7,-6.5,-1.3,1.3,2,-0.27339,0.09507,4.1626,-0.85322,0.35553,0.69449,-0.007487,139.5915034,119.1094957,-0.242058405,-0.107222,-0.339504,-0.34173,0.03209,4.6243,-0.643216,0.255577,0.44234,-0.011658
molecule_916,Train,CN1CCN(C)C1=NCc2ccccc2,dichloromethane,N-SP2,14,-0.7,-6.5,-1.3,1.3,2,-0.26576,0.02621,4.7302,-0.68177,0.24681,0.72612,-0.007558,213.5961098,128.7665294,-0.160059723,-0.192302,-0.262309,-0.33427,0.00561,4.0881,-0.510293,0.171417,0.422742,-0.01372
molecule_917,Test,C1CN2CCN=C2N1,dichloromethane,N-SP2,14.44,-0.7,-6.5,-1.3,1.3,2,-0.24959,0.09438,4.5537,-0.70193,0.43282,0.68548,-0.008571,152.6194336,77.17017784,-0.225660917,-0.227666,-0.315685,-0.31883,0.03639,5.9215,-0.622478,0.309523,0.493294,-0.013652
molecule_918,Train,C1CN=C2NCCN2C1,dichloromethane,N-SP2,16.15,-0.7,-6.5,-1.3,1.3,2,-0.26258,0.08541,3.9493,-0.7103,0.41807,0.68627,-0.007618,233.416323,85.10422704,-0.221668924,-0.22387,-0.292224,-0.33536,0.03385,4.8705,-0.531984,0.267468,0.419799,-0.01332
